1.119093288271008113e+01,1.133112978584660802e+01,1.164267964526541377e+01,1.194580463758855338e+01,1.197833666488047299e+01,1.190979353022212806e+01,1.183148111280476122e+01,1.173044385655936850e+01,1.158809021845013199e+01,1.164424408117506182e+01,1.143298111525526295e+01,1.117009843384993140e+01
6.355403542874467959e+00,6.552482304793694645e+00,6.836172145847478454e+00,7.049765752555566145e+00,7.124549632507637398e+00,6.895162902773996905e+00,6.782764144406107754e+00,6.869232275401707888e+00,6.926219971203471104e+00,6.948387370868315038e+00,6.735804368480713400e+00,6.442063368818102376e+00
7.192209572305227283e+00,7.230752557200747610e+00,7.434150305935473213e+00,7.921121456829168572e+00,8.095739825794613154e+00,8.169200804877798205e+00,8.137169370750731545e+00,8.005654178823077061e+00,8.097333568314255103e+00,7.780944921779284762e+00,7.566032887021526321e+00,7.346635482117619631e+00
7.888856913042737062e+00,7.958158281545566481e+00,8.405028716236104813e+00,8.882244520835058665e+00,9.309832217917380248e+00,9.406360260440274956e+00,9.384005799965363437e+00,9.373576275905852739e+00,9.226151282591533942e+00,9.136207179484630458e+00,8.534928653452542591e+00,7.980481088473005968e+00
1.137889545623601961e+01,1.116354083109487938e+01,1.130740237183938746e+01,1.132160740839970181e+01,1.155985907935647994e+01,1.168978494594466433e+01,1.182447861797589006e+01,1.183046897312085655e+01,1.164558212267297677e+01,1.158345591530368957e+01,1.141554802071990338e+01,1.157660591612568979e+01
7.211252237445880731e+00,7.214632921932265575e+00,7.297841276401852539e+00,7.452405558720593071e+00,7.669313734300046370e+00,7.550417338535739376e+00,7.415775401660775756e+00,7.412218261319123869e+00,7.423886749797189211e+00,7.504946938149418045e+00,7.456043145217212675e+00,7.313437495552568279e+00
1.168490920648084597e+01,1.175307191351758718e+01,1.200130893035588286e+01,1.223252072111406896e+01,1.238335059414525929e+01,1.242557686745503887e+01,1.234475669259520991e+01,1.247501673187485238e+01,1.251256172716506754e+01,1.237781134279394735e+01,1.202230288911505163e+01,1.171886858495684791e+01
6.970666035712297592e+00,7.013571952009503896e+00,7.014981085085957524e+00,7.107007948141718323e+00,8.181970771419178945e+00,9.290364122854990470e+00,1.000397703267047156e+01,9.659610216949909400e+00,8.751997125130252186e+00,7.467718234080773954e+00,6.901277312316773660e+00,6.939883961945115587e+00
8.360808290572299128e+00,8.401175473648224923e+00,8.708105763880293892e+00,9.029600710979416078e+00,9.470205157461601075e+00,1.008339960211805675e+01,1.008953408515536410e+01,1.002358509321690327e+01,9.986997504618818411e+00,9.414871954883315297e+00,9.022360232300982830e+00,8.656231709453223289e+00
8.015639460329820665e+00,8.075186173035554305e+00,8.106764000328327668e+00,8.111963226184121467e+00,8.065280649140390778e+00,7.992160289007311569e+00,7.858552516904103946e+00,7.895629462806383891e+00,7.949988895137590106e+00,7.864130382130113617e+00,7.968818013320688287e+00,8.042235191746312850e+00
6.850993934215826364e+00,7.057744691212075594e+00,7.335793532502481895e+00,7.574744785416667625e+00,7.949370901383387533e+00,8.361782078243324534e+00,8.592288084856335217e+00,8.611622821016950979e+00,8.203932452016896804e+00,7.454729197697171017e+00,7.061902291744281968e+00,6.824592781889121440e+00
1.545927357686345793e+01,1.565691758896615049e+01,1.563103143984573506e+01,1.536308886968975251e+01,1.523812948146659174e+01,1.506624509395751588e+01,1.483403198547172863e+01,1.481590940984875360e+01,1.460592786977845847e+01,1.476685466312494199e+01,1.475724476395985718e+01,1.488921225039655383e+01
7.560137365812082955e+00,7.696614671310515909e+00,7.864198468336417669e+00,8.457731919962942158e+00,8.880750623520073717e+00,8.804326849664210641e+00,9.176556002431960124e+00,9.194209862095089392e+00,8.756008111971189223e+00,8.559821290069022481e+00,8.435167066187243989e+00,7.644349352001738040e+00
4.934822092283557282e+00,4.927459843477978829e+00,4.928815692444699081e+00,5.037780635692909570e+00,5.179489328007423232e+00,5.309337665464402889e+00,5.348810509632576426e+00,5.320130829379413839e+00,5.252915803321277721e+00,5.205649593420802468e+00,5.114031068517801870e+00,4.975723623731581391e+00
