1.109002609503460413e+01,1.124558147680213871e+01,1.150956646732048583e+01,1.181656621447693922e+01,1.186588055800184982e+01,1.180391806639112318e+01,1.172274993107397023e+01,1.163307785467998912e+01,1.150345256130283822e+01,1.155623234472222194e+01,1.137778008876600566e+01,1.108935481943689716e+01
6.321487988620819287e+00,6.542252238660189789e+00,6.791075501077910026e+00,7.001412666428470821e+00,7.077484306937797065e+00,6.872196535154454722e+00,6.749021988095794455e+00,6.842336260945105941e+00,6.891969661611074827e+00,6.920133312002761272e+00,6.710935182845623181e+00,6.425131253830023148e+00
7.217419967981062889e+00,7.283267354012195050e+00,7.444308207384961129e+00,7.924268783076307443e+00,8.101188565432217104e+00,8.187418210766422177e+00,8.154602378530350748e+00,8.019279611862879520e+00,8.108943767720967699e+00,7.791859635759622371e+00,7.567984100686922844e+00,7.368269006418529443e+00
7.852303171622897260e+00,7.934274357135598699e+00,8.314543953679258692e+00,8.773284739129165288e+00,9.224706013104375657e+00,9.345444771963803632e+00,9.309866198866991738e+00,9.308674910134300262e+00,9.168187652069745397e+00,9.068324896620865161e+00,8.500355876306542768e+00,7.936501423732431171e+00
1.133913895931154769e+01,1.113957968908659879e+01,1.127074392176423245e+01,1.128643376719012359e+01,1.152818889192712248e+01,1.165822486493084220e+01,1.179427530258858781e+01,1.180716335661725402e+01,1.161304488014199698e+01,1.156074478518293347e+01,1.138753071573608544e+01,1.154603118306440557e+01
7.222592715843727973e+00,7.230339461456265937e+00,7.311728552220245980e+00,7.454916638982489907e+00,7.669937037085173159e+00,7.564680333458171368e+00,7.423079577770748116e+00,7.420712536973490536e+00,7.431729247799824911e+00,7.512184635619413520e+00,7.457639703056648806e+00,7.326150125958495352e+00
1.169300688964572288e+01,1.176765439739068242e+01,1.198356942973687289e+01,1.220466797449956786e+01,1.236133954234003696e+01,1.242656741179512281e+01,1.233917535636138041e+01,1.247066389150643495e+01,1.250274239529629305e+01,1.236912719078735101e+01,1.201487547935641054e+01,1.171923108446583228e+01
6.802561906588350027e+00,6.870230069598982858e+00,6.809957996299393024e+00,6.901865450426396542e+00,7.988399646797606835e+00,9.070746156744711186e+00,9.774932467951582993e+00,9.481075860271241496e+00,8.570728413152012948e+00,7.345444735382008261e+00,6.819954649488265908e+00,6.811737824092276128e+00
8.322869755507941392e+00,8.401805854295428588e+00,8.639428850787824743e+00,8.963068464341354513e+00,9.409335111015815656e+00,1.003113333792037487e+01,1.003773755154210612e+01,9.987734901827366230e+00,9.919538225832434719e+00,9.372756386089402980e+00,8.980949569215038508e+00,8.628540124279535206e+00
8.084824086771025264e+00,8.153887622184656792e+00,8.187380122498046475e+00,8.188222295166239562e+00,8.125194785490142735e+00,8.062535018781563423e+00,7.931962245115726340e+00,7.963716232805306383e+00,8.003122118247057770e+00,7.922926794544668638e+00,8.001785092309157577e+00,8.111022430506892533e+00
6.830361716481147205e+00,7.068910382930840619e+00,7.270302678852317513e+00,7.513544853099466181e+00,7.897972955471667333e+00,8.331611048280429088e+00,8.563847655556157790e+00,8.589809154976354222e+00,8.162200335892462633e+00,7.426343478108227814e+00,7.047168110225326743e+00,6.818183883380397603e+00
1.523970995554594055e+01,1.539809247963730243e+01,1.539192444648657343e+01,1.514636632706179320e+01,1.504050843229499534e+01,1.486278704999520173e+01,1.463478505945870189e+01,1.464634271528639431e+01,1.445890797950201545e+01,1.462991422832187105e+01,1.467242905626758365e+01,1.471162085070916170e+01
