0.03209972,0.09535242,0.103200406,0.044972327,-0.048147727,-0.112354316,-0.11314106,-0.07465926,-0.011144126,0.0013067909,-0.029375209,-0.14135091,-0.17844257,-0.1656829,-0.06596463,0.031192146,0.070706144,0.027031062,-0.05530393,-0.09967096,-0.072461374,0.024399197,0.1041772,0.13201773
0.06942625,-0.015163511,-0.06963582,-0.063188344,0.030039262,0.13598675,0.18032485,0.14106284,0.058578383,-0.015971491,-0.033779453,0.07464146,0.18089406,0.2010343,0.12679905,-0.0060122535,-0.09630856,-0.08920395,-0.001579333,0.09509684,0.118903704,0.052448485,-0.043485682,-0.10805471
0.1607618,0.19226718,0.15298076,0.07988263,0.043025196,0.055766053,0.1156217,0.16494,0.1878241,0.13198514,0.06469618,-0.030248472,-0.0034311062,0.05383949,0.123869516,0.092109144,0.040133316,-0.030913578,-0.08128716,-0.06333166,0.011182246,0.08794003,0.11774913,0.09187932
-0.01486099,0.033878013,0.048531666,0.033898342,-0.010791782,-0.047496658,-0.038699873,0.0067519974,0.05714292,0.08556182,0.07843595,0.017509136,-0.051650282,-0.03500498,0.014916887,0.06889988,0.08453465,0.0470212,-0.013442769,-0.057345938,-0.05015412,-0.011666919,0.030155716,0.034721483
-0.07167312,-0.023209522,-0.013000233,-0.047283858,-0.12863596,-0.1856531,-0.18691973,-0.13982604,-0.076803386,-0.042576585,-0.051949553,-0.13359159,-0.18081394,-0.1494935,-0.06702177,0.057588756,0.09310766,0.049213175,-0.031697083,-0.08239067,-0.07356395,-0.007852112,0.046930544,0.05706739
0.062362134,0.13273887,0.161373,0.1427004,0.08798066,0.041381013,0.046001762,0.08792728,0.13919894,0.1601501,0.1471252,0.052843846,-0.015344755,-0.01930233,0.027533298,0.05567441,0.07289024,0.044524726,-0.019043341,-0.06796464,-0.058911074,-4.8788865e-05,0.06755349,0.09690124
-0.022795094,0.041836236,0.10589446,0.118548855,0.054161243,-0.04913621,-0.12364189,-0.1343415,-0.08331169,-0.016527206,0.02102027,-0.025913846,-0.14067258,-0.20572583,-0.18236756,-0.07976817,0.017247912,0.06193809,0.025669308,-0.055716205,-0.099243075,-0.058663715,0.032229595,0.1263468
-0.003941629,-0.032249913,-0.015240108,0.040388055,0.0981703,0.12025859,0.0996092,0.06812729,0.026438083,0.034964383,0.078697965,0.124595426,0.13389127,0.09307299,0.017479388,-0.041569367,-0.052694127,-0.005174847,0.052719615,0.0660961,0.027945617,-0.035199847,-0.06435886,-0.059256405
0.17883451,0.21620898,0.18333165,0.1144016,0.08032629,0.1023809,0.17049591,0.21527267,0.23898081,0.1816799,0.108194046,0.016677076,0.045281447,0.09078536,0.14970683,0.097643815,0.04547799,-0.027179379,-0.07766146,-0.058233783,0.014558875,0.0866025,0.115342334,0.08628669
-0.029246721,-0.09326506,-0.13584131,-0.13413362,-0.08029439,-0.017235471,0.01062865,-0.00653169,-0.052075304,-0.08680175,-0.09092416,-0.0114743505,0.047533263,0.074090235,0.04713936,0.009570466,-0.041241802,-0.04956322,-0.00035993193,0.05576567,0.068180814,0.022199385,-0.04820037,-0.10698165
-0.027820552,-0.072329275,-0.07474632,-0.043597084,-0.0035022313,0.01247639,-0.01687618,-0.06719296,-0.10683205,-0.10814631,-0.07848975,-0.019148106,0.022702381,-0.008647902,-0.06474056,-0.089929506,-0.07371075,-0.024516253,0.030081565,0.05663376,0.031177139,-0.019037582,-0.050288137,-0.044086333
0.07898124,0.012450401,-0.024017844,-0.0043805754,0.09721257,0.20068507,0.24744143,0.21667291,0.14170697,0.080614045,0.064137384,0.18368547,0.24254186,0.2467458,0.16793963,0.015147093,-0.076106764,-0.07025179,0.015186538,0.09535293,0.11060257,0.03784393,-0.054989804,-0.114868745
0.07956226,-0.004406968,-0.06105709,-0.04975038,0.05107154,0.1609178,0.20931274,0.17816749,0.09784762,0.023383433,0.005230581,0.09653275,0.20927072,0.23059878,0.15760764,0.0067543243,-0.08825977,-0.08540847,0.0010269837,0.09700712,0.12246433,0.04994194,-0.04733226,-0.11660185
-0.13509764,-0.1457298,-0.10495698,-0.05353662,-0.053978093,-0.11103077,-0.19429012,-0.24197754,-0.24199556,-0.17647292,-0.104070686,-0.044280276,-0.11252386,-0.17088982,-0.20960663,-0.12078801,-0.03906191,0.034940913,0.062175635,0.023359181,-0.043770786,-0.08320775,-0.06831624,-0.012378961
0.076452434,0.11382326,0.0693036,-0.0103438515,-0.056881003,-0.020683015,0.082512125,0.1714087,0.20970604,0.15815493,0.07168685,-0.028486183,0.009318349,0.10900207,0.20300597,0.19096172,0.11353718,-0.0066524046,-0.08856339,-0.075464904,0.007822185,0.086540736,0.09148994,0.01803461
0.017706534,-0.042942535,-0.042638775,0.006418583,0.07665115,0.09742257,0.04392471,-0.043176156,-0.10681656,-0.118205406,-0.07686808,0.024562988,0.0666817,0.009358979,-0.09233275,-0.16449328,-0.14225455,-0.04593355,0.052056268,0.0883218,0.05384395,-0.023967827,-0.06352424,-0.031597577
0.09520385,0.10183784,0.056060985,-0.01818333,-0.054525595,-0.051350538,-0.014091105,0.0035470817,0.009875694,-0.04123435,-0.09078964,-0.12647283,-0.10243965,-0.04544256,0.009579149,0.022216806,0.0012898572,-0.046135504,-0.077930704,-0.050206143,0.015484197,0.08095986,0.096935414,0.0747764
-0.111472584,-0.12476934,-0.0972069,-0.05852522,-0.058628116,-0.09244779,-0.14881438,-0.18434916,-0.18851611,-0.14537965,-0.09580597,-0.065040335,-0.077147946,-0.116688706,-0.14703691,-0.089291856,-0.02940066,0.023941612,0.044098396,0.021772208,-0.02771567,-0.059412174,-0.055572663,-0.020496167
0.028545726,0.063385144,0.0875226,0.080038585,0.043676734,-0.019304175,-0.062159546,-0.067460015,-0.045061853,-0.021631196,-0.0046752705,-0.037850253,-0.102753095,-0.12768435,-0.108098604,-0.05871067,-0.008447215,0.01690302,-0.0018640659,-0.038898017,-0.048028667,-0.012032419,0.04486991,0.10268607
-0.046364166,-0.09887222,-0.107683904,-0.077505596,-0.03668334,-0.03247124,-0.074180536,-0.1276478,-0.17199397,-0.17043683,-0.12770554,-0.061064478,-0.028438259,-0.0492977,-0.10740345,-0.11340383,-0.087501235,-0.029290564,0.029068202,0.05587329,0.030683357,-0.021344155,-0.052127514,-0.04111026
0.010030018,-0.02022206,0.002046356,0.06730456,0.14235672,0.1787039,0.15869421,0.112597145,0.07191896,0.076544,0.10220059,0.18158591,0.19795674,0.1404363,0.0467417,-0.061587244,-0.063696235,-0.0029463693,0.06589068,0.08298625,0.0416317,-0.04132144,-0.0848287,-0.071345605
0.04618814,0.112011835,0.12004639,0.06800283,-0.014165846,-0.08069321,-0.082320645,-0.036381174,0.024958706,0.039179433,0.015289349,-0.09650641,-0.15422869,-0.13624957,-0.04371812,0.03743673,0.07114359,0.029662529,-0.050384354,-0.09741759,-0.069116496,0.021633236,0.101307586,0.13116367
-0.06104899,-0.06098715,-0.029789051,0.0053184927,0.004676869,-0.026870092,-0.076017596,-0.103183664,-0.0994833,-0.06110727,-0.02556464,-0.013171545,-0.030490028,-0.07743435,-0.09973482,-0.070201196,-0.019117765,0.026385698,0.03904424,0.014835004,-0.02832784,-0.05073226,-0.03727646,0.0035296048
0.053845577,0.016247986,-0.0015686856,0.013979836,0.08402907,0.1458823,0.17018846,0.14975046,0.10714441,0.06909619,0.049737,0.13230973,0.165973,0.16217202,0.11364978,-0.0036142573,-0.05235755,-0.03949909,0.017188003,0.060877033,0.06882719,0.018740678,-0.04123729,-0.06596865
0.012473305,0.024771182,-0.019529672,-0.09015975,-0.1384444,-0.12460214,-0.06498373,-0.010445434,0.020194517,-0.014061054,-0.074110806,-0.13836119,-0.10058222,-0.022766914,0.06705925,0.108837456,0.07036558,-0.014411427,-0.074366756,-0.062328413,-0.000780192,0.06486929,0.06964202,0.018365936
0.0054158126,-0.022608241,0.0058923922,0.08047614,0.15467104,0.18828334,0.16445212,0.11652974,0.06320133,0.06895139,0.11350514,0.1837633,0.20423912,0.15550786,0.035615403,-0.070787,-0.07535723,-0.0018565027,0.071072996,0.086740285,0.040726177,-0.044716183,-0.08612779,-0.06885145
0.040138166,-0.019820385,-0.04391389,-0.023310347,0.053229295,0.13438508,0.15958986,0.11969423,0.062576026,0.01960515,0.0051543703,0.10586323,0.17658685,0.16149092,0.09859335,-0.013275783,-0.06926564,-0.053718757,0.018348554,0.083012156,0.08346368,0.02031569,-0.054274157,-0.09271532
