-0.026871718,-0.014827392,0.014924476,0.04239226,0.04494637,0.038769994,0.031277545,0.02141072,0.006764968,0.011618917,-0.005078421,-0.028031074
-0.06464551,-0.033636365,0.012356287,0.046310376,0.056935374,0.022097837,0.004574154,0.01581391,0.020519353,0.023788426,-0.004754592,-0.049135882
-0.08253602,-0.07743688,-0.044852003,0.024118632,0.043722983,0.051914744,0.046322163,0.028190572,0.03537231,-0.0053516016,-0.03006913,-0.059203163
-0.102820136,-0.09688817,-0.034083024,0.027347432,0.07313748,0.08167423,0.077106535,0.07288609,0.05090499,0.0404611,-0.023182767,-0.09002125
-0.009073063,-0.02868137,-0.015793242,-0.014943762,0.0064696795,0.017957686,0.029547302,0.029745055,0.014295334,0.008244104,-0.0069994153,0.0077775656
-0.031275485,-0.030836115,-0.017779345,0.0040754317,0.033781745,0.01646559,-0.0018890349,-0.0027542028,-0.0022668603,0.008454303,0.0029157079,-0.01631373
-0.041894846,-0.037122615,-0.013028071,0.008741906,0.020148614,0.023133753,0.015624663,0.024929827,0.025550203,0.0145338485,-0.012836723,-0.038418435
-0.09749603,-0.09512554,-0.08522582,-0.06765783,0.07491537,0.20146492,0.27200487,0.23240383,0.1270291,-0.03713363,-0.11019569,-0.10252154
-0.10059648,-0.09787917,-0.05593173,-0.015035959,0.031167507,0.09403838,0.091863185,0.08375985,0.07586337,0.014282412,-0.024503937,-0.065247014
-0.0108929025,-0.0018754904,0.0018246281,0.0033623383,-0.0026088574,-0.012330799,-0.029576432,-0.024478564,-0.01813102,-0.029147873,-0.01531155,-0.0061525125
-0.11185625,-0.0830994,-0.035316654,0.004776938,0.05035418,0.09954824,0.124650136,0.12308961,0.06672582,-0.03194529,-0.07940343,-0.11300291
0.0441149,0.05718307,0.05508191,0.036026586,0.029116273,0.018008446,0.0023361621,0.00090454624,-0.013883671,-0.0015486742,-0.0025780112,0.006179892
-0.0803793,-0.0660855,-0.03754366,0.039083,0.088588834,0.07751293,0.117757194,0.117393985,0.06370397,0.039390355,0.028492453,-0.06950717
