-2.377570099999999978e-02,-1.672839300000000112e-02,-1.551860200000000026e-03,1.464240500000000070e-02,2.369962949999999957e-02,2.612436349999999741e-02,2.337662949999999920e-02,1.997266799999999898e-02,1.305370974999999975e-02,9.854170000000001504e-04,-1.220191550000000041e-02,-2.162218100000000073e-02,-2.294152349999999813e-02,-1.566917250000000178e-02,-8.856534299999999343e-04,1.367657950000000094e-02,2.328822850000000083e-02,2.594414350000000258e-02,2.349425150000000045e-02,2.012131250000000204e-02,1.377833150000000104e-02,1.246509650000000033e-03,-1.136115550000000099e-02,-2.070526899999999837e-02
-3.463955050000000480e-02,-2.498600349999999942e-02,-6.191566500000000514e-04,2.090985999999999886e-02,2.678994550000000224e-02,2.834468999999999878e-02,2.848473849999999877e-02,2.334254599999999874e-02,1.585920949999999885e-02,6.736429999999999849e-03,-1.131831925000000016e-02,-2.797188899999999978e-02,-3.294035600000000397e-02,-2.243483549999999993e-02,-4.396183500000000292e-04,1.956967899999999955e-02,2.651887500000000078e-02,2.894346799999999997e-02,2.907754599999999925e-02,2.421050899999999811e-02,1.576137200000000266e-02,6.251734150000000378e-03,-1.015786949999999966e-02,-2.730211949999999943e-02
-6.074917850000000064e-02,-4.754379150000000165e-02,-2.335961150000000208e-02,8.810449000000001446e-03,3.335533100000000195e-02,5.397232450000000181e-02,5.859117499999999534e-02,4.750423699999999777e-02,2.676973600000000231e-02,3.250637750000000270e-03,-2.069294550000000052e-02,-4.718627949999999738e-02,-5.845974199999999510e-02,-4.610665899999999429e-02,-2.228127149999999806e-02,8.844814499999999191e-03,3.315132700000000127e-02,5.366106550000000058e-02,5.749437599999999982e-02,4.707955949999999973e-02,2.758935300000000049e-02,3.745867150000000215e-03,-1.986988699999999927e-02,-4.464084499999999844e-02
-7.721499300000000954e-02,-7.303618200000000504e-02,-3.943666800000000111e-02,5.743555799999999420e-03,3.954107500000000192e-02,6.598223999999999756e-02,8.298398600000000958e-02,8.045039000000001050e-02,5.660818000000000100e-02,2.068369200000000005e-02,-1.792260700000000012e-02,-5.500946949999999808e-02,-7.565031999999999313e-02,-7.038145500000000943e-02,-3.749227700000000441e-02,5.789895150000000032e-03,3.975093150000000297e-02,6.607707699999999795e-02,8.257885800000000498e-02,7.924925199999999226e-02,5.690958200000000022e-02,2.196913500000000075e-02,-1.549912649999999996e-02,-5.227746049999999756e-02
-1.623751049999999987e-02,-1.758309200000000155e-02,-1.478326400000000082e-02,-8.549771500000000884e-03,5.177418399999999740e-03,1.622846049999999984e-02,2.332081600000000116e-02,2.298569100000000254e-02,2.081311050000000246e-02,1.583968300000000023e-02,3.436233749999999948e-03,-8.777752499999999514e-03,-1.583065800000000092e-02,-1.742797649999999754e-02,-1.419562800000000007e-02,-8.147553550000000491e-03,5.448043700000000308e-03,1.627538149999999822e-02,2.279295400000000069e-02,2.259011699999999984e-02,2.130429450000000113e-02,1.606440850000000198e-02,4.106435449999999363e-03,-7.791189000000000447e-03
-1.588238949999999997e-02,-1.524088550000000063e-02,-4.217349949999999251e-03,7.590110150000000007e-03,1.327758899999999936e-02,1.585010349999999707e-02,1.692188799999999951e-02,1.090455899999999943e-02,5.051797499999999969e-03,2.205494350000000020e-03,-2.483692499999999755e-03,-9.395361000000001378e-03,-1.533891700000000052e-02,-1.364233399999999902e-02,-3.687335100000000386e-03,7.348316500000000306e-03,1.286414699999999939e-02,1.582770049999999984e-02,1.761778450000000065e-02,1.189969050000000070e-02,5.211041050000000258e-03,2.034102799999999711e-03,-2.185072599999999914e-03,-9.189288999999999791e-03
-2.924237650000000022e-02,-2.670326099999999897e-02,-1.384487599999999902e-02,1.983510899999999834e-03,1.119914550000000036e-02,2.131164649999999980e-02,2.843201899999999935e-02,2.770182499999999937e-02,1.845903999999999948e-02,6.794218799999999711e-03,-6.043549750000000095e-03,-2.059232999999999897e-02,-2.851598799999999906e-02,-2.577071649999999881e-02,-1.338054299999999995e-02,1.766375350000000052e-03,1.153953350000000086e-02,2.149124399999999963e-02,2.835263150000000287e-02,2.713978649999999881e-02,1.835408100000000126e-02,7.069302000000000398e-03,-5.088118299999999650e-03,-1.967465350000000002e-02
-7.841383749999999986e-02,-7.750590999999999731e-02,-5.634357999999999728e-02,-7.935823349999999304e-03,3.047851649999999690e-02,6.711137799999999931e-02,9.146989999999999288e-02,9.428864500000000426e-02,6.931545249999999936e-02,3.138592949999999965e-02,-1.161938325000000036e-02,-5.416074599999999573e-02,-7.628774499999999015e-02,-7.601767299999999394e-02,-5.235071099999999422e-02,-8.834378500000000106e-03,3.293639199999999490e-02,6.651258749999999775e-02,8.981639499999999332e-02,9.311944499999999514e-02,7.061074000000000517e-02,3.305260999999999616e-02,-9.095337499999999950e-03,-5.041170350000000189e-02
-1.037727330000000071e-04,8.065869999999999290e-03,1.180763049999999925e-02,1.230178950000000021e-02,6.619302049999999452e-03,5.823093949999999779e-04,-7.824064150000000634e-03,-1.646040149999999924e-02,-2.179817099999999813e-02,-1.896316650000000326e-02,-1.425081500000000001e-02,-8.630920250000000127e-03,-3.132369449999999585e-04,7.915938600000000172e-03,1.134385199999999976e-02,1.178171600000000110e-02,5.993160500000000585e-03,2.773470100000000136e-04,-7.739844650000000069e-03,-1.608566599999999847e-02,-2.180067699999999747e-02,-1.904224899999999721e-02,-1.393245499999999984e-02,-8.695126000000000938e-03
-1.004867720000000020e-01,-8.348453449999999887e-02,-4.868921400000000149e-02,2.493351400000000124e-03,4.691385500000000430e-02,8.884385599999999883e-02,1.073960449999999955e-01,9.504644900000000507e-02,5.648960899999999619e-02,3.166702000000000405e-03,-5.247601150000000270e-02,-9.313446999999999698e-02,-9.979555500000000801e-02,-8.248612250000000867e-02,-4.678588699999999823e-02,1.866870550000000045e-03,4.728294300000000089e-02,8.744795699999999283e-02,1.049111600000000033e-01,9.425190999999999431e-02,5.784298250000000086e-02,5.124893499999999893e-03,-4.973052999999999502e-02,-8.714235000000000730e-02
1.887573099999999976e-02,2.046697199999999994e-02,2.011440750000000055e-02,1.082957299999999859e-02,-9.805385999999999703e-04,-1.186681950000000041e-02,-1.942838849999999756e-02,-2.310174649999999913e-02,-2.056098649999999958e-02,-1.430548725000000028e-02,-3.842470599999999945e-03,9.148734500000000117e-03,1.778791999999999873e-02,2.002290450000000083e-02,1.944967050000000197e-02,1.104061649999999936e-02,-1.278630100000000035e-03,-1.196500199999999889e-02,-1.926891899999999894e-02,-2.242149050000000199e-02,-2.015261150000000057e-02,-1.468582524999999944e-02,-4.055094999999999880e-03,8.460454499999998934e-03
-6.723122000000000820e-02,-6.729363500000000442e-02,-4.407099800000000012e-02,-8.325718499999999050e-03,3.034082100000000046e-02,6.626213799999999821e-02,8.402349400000000412e-02,8.856737700000000268e-02,8.086192999999999853e-02,4.690875850000000152e-02,1.849542524999999988e-04,-4.204634349999999965e-02,-6.485056750000001147e-02,-6.482389499999999249e-02,-4.251342149999999542e-02,-8.008314999999998490e-03,3.238627499999999909e-02,6.590999999999999637e-02,8.324483500000000313e-02,8.797510499999999789e-02,8.094733700000000809e-02,4.907787599999999945e-02,2.781130449999999650e-03,-3.901308950000000053e-02
-3.275038100000000202e-02,-3.544079149999999900e-02,-2.725993850000000066e-02,-6.418645399999999869e-03,1.121746950000000048e-02,2.697596949999999869e-02,3.779762600000000083e-02,3.774619749999999496e-02,2.347019900000000062e-02,4.548870950000000538e-03,-1.110547699999999902e-02,-2.363910350000000132e-02,-3.277491650000000090e-02,-3.466058699999999965e-02,-2.625845749999999867e-02,-7.145574999999999496e-03,1.151620499999999984e-02,2.666919300000000076e-02,3.751659949999999744e-02,3.743054900000000046e-02,2.389854450000000047e-02,5.233915199999999643e-03,-9.989520500000001468e-03,-2.247192149999999861e-02
-1.060845525000000122e-01,-8.513300000000000034e-02,-3.712329350000000139e-02,1.846734250000000091e-02,5.845488050000000047e-02,9.065133699999999850e-02,1.046810175000000009e-01,9.155250500000000624e-02,5.478838800000000037e-02,1.015202800000000044e-02,-4.118800899999999765e-02,-8.986581999999999903e-02,-1.039938700000000021e-01,-8.316858500000000320e-02,-3.551050999999999513e-02,1.873929800000000145e-02,5.841923599999999939e-02,8.986735000000001250e-02,1.034197899999999976e-01,8.999468750000000350e-02,5.595482350000000049e-02,1.083234699999999912e-02,-3.766560099999999994e-02,-8.493307199999999835e-02
-5.005303549999999546e-02,-4.062992249999999861e-02,-1.116937449999999901e-02,2.854964299999999955e-02,4.473230499999999998e-02,4.600537999999999850e-02,4.135677849999999656e-02,3.520313699999999546e-02,2.249607650000000000e-02,1.162307199999999992e-02,-3.902045699999999624e-03,-3.140109850000000202e-02,-4.622616000000000225e-02,-3.597557800000000111e-02,-9.002613999999999062e-03,2.689516299999999971e-02,4.413432000000000466e-02,4.670554849999999925e-02,4.296281200000000300e-02,3.751712499999999839e-02,2.314445400000000180e-02,1.104353599999999963e-02,-4.191755699999999939e-03,-2.968646499999999869e-02
-6.247893899999999723e-02,-5.176306149999999884e-02,-2.541803249999999986e-02,3.590171500000000245e-03,2.848423700000000253e-02,5.321375150000000331e-02,6.104481400000000280e-02,5.009747100000000453e-02,2.389454950000000077e-02,8.746449749999999225e-05,-3.246005350000000234e-02,-5.802720999999999574e-02,-6.180525600000000286e-02,-5.086597849999999893e-02,-2.559353749999999927e-02,3.023045700000000051e-03,2.788621749999999760e-02,5.207607649999999866e-02,6.111593649999999545e-02,4.923506650000000068e-02,2.446158199999999908e-02,6.164174249999999997e-04,-2.912501799999999905e-02,-5.489493699999999782e-02
-6.635078499999999546e-02,-5.476080449999999600e-02,-2.351295449999999884e-02,2.018204349999999994e-02,3.477080150000000369e-02,5.157120149999999681e-02,6.317012999999999101e-02,5.177454299999999926e-02,2.003358100000000169e-02,-6.713737000000000003e-03,-3.019844199999999895e-02,-5.520678349999999512e-02,-6.552913499999998836e-02,-5.272702349999999760e-02,-2.127287049999999902e-02,1.868033250000000062e-02,3.525446749999999740e-02,5.139221249999999935e-02,6.338966700000001064e-02,5.211701250000000396e-02,2.091921449999999821e-02,-8.075940000000000202e-03,-2.770803050000000128e-02,-5.205998950000000070e-02
4.368784849999999761e-03,1.232582099999999896e-03,-4.863285800000000450e-03,-7.707615650000000131e-03,-1.239157999999999926e-02,-1.331334299999999832e-02,-3.754965400000000002e-03,1.258358700000000024e-02,1.872978000000000143e-02,1.262768900000000097e-02,2.965957499999999705e-03,9.361785200000000574e-04,4.262224150000000489e-03,-6.300312200000000688e-04,-4.851069799999999793e-03,-7.660839000000000017e-03,-1.136145300000000052e-02,-1.276079249999999971e-02,-4.364808350000000739e-03,1.103276499999999993e-02,1.853462850000000064e-02,1.252089250000000022e-02,3.771606700000000069e-03,1.494449950000000015e-03
5.987153599999999604e-03,-1.299649899999999990e-02,-2.108728249999999860e-02,-1.218943599999999967e-02,-4.068819100000000029e-03,1.791427250000000035e-03,1.499560449999999892e-02,1.976292600000000010e-02,1.819188399999999844e-02,2.588882499999999726e-02,2.279894149999999939e-02,1.508449450000000011e-02,5.252957200000000007e-03,-1.124097200000000012e-02,-1.757243900000000220e-02,-9.857575000000000365e-03,-3.738059399999999876e-03,2.405646300000000102e-03,1.495322399999999934e-02,2.182035699999999856e-02,1.947442700000000249e-02,2.571456500000000173e-02,2.324443400000000132e-02,1.528764800000000090e-02
-1.245027600000000040e-01,-1.102757719999999941e-01,-6.575701500000000199e-02,2.447523150000000328e-03,6.061443700000000018e-02,1.139766749999999995e-01,1.399788100000000091e-01,1.201724849999999956e-01,6.547158499999999881e-02,2.868177920000000085e-04,-6.193940650000000214e-02,-1.094519379999999986e-01,-1.245199830000000008e-01,-1.089796530000000097e-01,-6.256417749999999833e-02,1.642438049999999988e-03,6.076169000000000014e-02,1.123774270000000020e-01,1.381099299999999919e-01,1.194145530000000066e-01,6.724510000000000209e-02,3.113615799999999972e-03,-5.895826699999999476e-02,-1.025812900000000055e-01
6.050586150000000427e-03,4.082978500000000732e-03,-7.751457000000000009e-04,-5.006569199999999845e-03,-5.464619750000000026e-03,-4.904022500000000673e-03,-4.661420650000000325e-03,-2.770839300000000303e-03,1.134940500000000034e-03,5.650581850000000080e-03,6.900719500000000207e-03,7.025309500000000151e-03,6.035282700000000125e-03,3.952197799999999581e-03,-6.878607699999999495e-04,-4.583243350000000202e-03,-5.328585400000000402e-03,-4.940088799999999870e-03,-4.776787149999999621e-03,-2.792273399999999767e-03,1.153142199999999864e-03,5.846275950000000277e-03,6.652378199999999658e-03,6.821919500000000677e-03
-1.438246324999999971e-02,-1.499825750000000069e-02,-1.516510700000000059e-02,-8.128954500000000472e-03,2.325513300000000075e-03,1.321661899999999890e-02,1.888674950000000102e-02,1.932129999999999959e-02,1.109807399999999944e-02,6.218251099999999977e-05,-1.079387400000000018e-02,-1.512042850000000146e-02,-1.459911600000000052e-02,-1.532798800000000072e-02,-1.444607000000000009e-02,-8.298367000000000937e-03,2.208693349999999757e-03,1.270964449999999885e-02,1.819387249999999956e-02,1.855165599999999970e-02,1.148873800000000008e-02,7.418820850000000088e-04,-9.770171500000000842e-03,-1.429317550000000145e-02
-5.257439750000000162e-02,-4.728471149999999984e-02,-2.826591599999999857e-02,7.476069950000000658e-03,2.905558150000000020e-02,4.963480299999999817e-02,6.110784899999999881e-02,5.330953700000000406e-02,2.574275449999999937e-02,-6.554367499999999916e-03,-3.507866499999999499e-02,-4.938114849999999945e-02,-5.284758300000000353e-02,-4.623025999999999525e-02,-2.567107799999999995e-02,6.652306000000000191e-03,2.931307149999999931e-02,4.890431300000000481e-02,6.021664649999999841e-02,5.340797499999999642e-02,2.692961700000000291e-02,-5.835116750000000040e-03,-3.328657849999999696e-02,-4.640996199999999905e-02
-1.661516049999999800e-01,-1.447257799999999983e-01,-9.130373199999999856e-02,6.238859499999999982e-03,8.890949300000000610e-02,1.584537300000000148e-01,1.871630149999999881e-01,1.632954300000000192e-01,9.294815000000000715e-02,8.730921999999998601e-03,-7.757266250000000030e-02,-1.467007899999999976e-01,-1.644127850000000057e-01,-1.425083099999999992e-01,-8.498253499999999794e-02,5.543264699999999809e-03,8.901909750000000510e-02,1.555194300000000140e-01,1.832532499999999787e-01,1.627411400000000063e-01,9.680873500000000687e-02,1.187450250000000006e-02,-7.351057950000000618e-02,-1.374427599999999972e-01
-3.153523200000000332e-02,-2.768872449999999763e-02,-8.829929000000000250e-03,1.052075449999999995e-02,2.243580550000000284e-02,2.964522499999999727e-02,2.999879800000000013e-02,2.003892999999999994e-02,1.008731699999999842e-02,4.297480749999999829e-03,-4.950594150000000269e-03,-1.876289500000000166e-02,-3.018351500000000104e-02,-2.535296600000000108e-02,-7.987163000000000249e-03,1.013224750000000021e-02,2.168170249999999688e-02,2.967050300000000085e-02,3.107830400000000104e-02,2.114634900000000178e-02,1.040202000000000140e-02,4.359117949999999700e-03,-4.503460500000000533e-03,-1.821759049999999852e-02
6.755729199999999449e-03,-2.623888650000000006e-03,-1.244279950000000065e-02,-1.525480950000000085e-02,-1.227434300000000006e-02,-6.618313500000000404e-03,9.031995999999999167e-04,2.363823799999999978e-03,4.013372799999999699e-03,1.202328675000000069e-02,1.334581349999999951e-02,1.244469374999999933e-02,6.337083900000000172e-03,-2.036248200000000119e-03,-1.163589099999999890e-02,-1.452978499999999992e-02,-1.195848349999999866e-02,-6.609985799999999918e-03,3.160173399999999765e-04,3.091134950000000263e-03,3.591233600000000303e-03,1.206668299999999992e-02,1.309563625000000064e-02,1.221920550000000008e-02
-3.722221200000000452e-02,-3.473333199999999871e-02,-1.967080749999999822e-02,-1.133587479999999953e-03,1.464476149999999893e-02,2.317725699999999972e-02,3.419987850000000273e-02,3.740179550000000130e-02,2.846851649999999900e-02,1.169385850000000115e-02,-8.601977999999999708e-03,-2.649841800000000275e-02,-3.594346399999999442e-02,-3.369534799999999997e-02,-1.964459200000000239e-02,-1.363191749999999964e-03,1.528515299999999924e-02,2.364953300000000036e-02,3.468676599999999388e-02,3.621732299999999571e-02,2.843585049999999836e-02,1.235710649999999938e-02,-7.522855499999999904e-03,-2.552420999999999857e-02
-1.183797679999999963e-01,-1.101811949999999957e-01,-6.760178499999999757e-02,-2.555299650000000030e-03,4.797243149999999567e-02,9.758624000000000465e-02,1.303620249999999925e-01,1.272743550000000057e-01,8.891897999999999469e-02,3.183128150000000267e-02,-3.380342949999999569e-02,-8.980952999999999853e-02,-1.165102349999999898e-01,-1.080459199999999897e-01,-6.446763499999999536e-02,-3.776690499999999819e-03,5.040596049999999939e-02,9.701850000000000751e-02,1.284759500000000054e-01,1.249115799999999943e-01,9.010430250000001084e-02,3.453190350000000242e-02,-2.989508100000000043e-02,-8.467219200000000723e-02
-1.424513050000000003e-01,-1.311715350000000058e-01,-9.542178500000000896e-02,-4.518680650000000618e-03,6.631262749999999873e-02,1.325434200000000229e-01,1.689914750000000021e-01,1.641943049999999849e-01,1.097408300000000114e-01,3.300474800000000042e-02,-4.843651150000000127e-02,-1.173057745000000013e-01,-1.399541249999999848e-01,-1.294425499999999896e-01,-8.636660000000000170e-02,-5.920818999999999908e-03,6.900493500000000335e-02,1.300723650000000231e-01,1.647127850000000004e-01,1.637997850000000033e-01,1.132958769999999893e-01,3.729027199999999931e-02,-4.425840350000000145e-02,-1.091721249999999949e-01
-1.834038149999999909e-02,-2.712143850000000092e-02,-3.017954500000000206e-02,-1.552568699999999982e-02,1.248435100000000030e-03,1.413958300000000071e-02,2.552756400000000259e-02,3.235838900000000129e-02,2.861148949999999663e-02,2.441724099999999925e-02,1.261699150000000075e-02,-4.105771499999999984e-03,-1.733868849999999767e-02,-2.591114850000000164e-02,-2.793064149999999884e-02,-1.511901700000000022e-02,1.615129400000000007e-03,1.397426725000000015e-02,2.563399849999999786e-02,3.225030249999999432e-02,2.866321599999999831e-02,2.443412000000000014e-02,1.292490699999999937e-02,-3.203888549999999759e-03
