"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.001326, 1, 0.001326, cell_dimension='18', gaussian_noise_stdev='0.00045', initial_learning_rate='0.455', l2_regularization='0.00045', max_epoch_size='30', max_num_epochs='14', minibatch_size='10', num_hidden_layers='2', random_normal_initializer_stdev='0.00045'
2.863309, 2147483647.000000, 2.953368, 1, 0.090059, cell_dimension='18', gaussian_noise_stdev='0.00045', initial_learning_rate='0.455', l2_regularization='0.00045', max_epoch_size='30', max_num_epochs='14', minibatch_size='10', num_hidden_layers='2', random_normal_initializer_stdev='0.00045'
