-3.451686500000000074e-02,-2.058772550000000090e-02,2.615536899999999776e-03,2.893944400000000167e-02,3.310408250000000663e-02,2.786849649999999928e-02,2.096837299999999848e-02,1.328955999999999887e-02,2.084193649999999814e-03,6.661868999999999950e-03,-8.900681000000000564e-03,-3.457739650000000303e-02
-6.696208500000000452e-02,-3.263522149999999872e-02,4.692617199999999690e-03,3.519523150000000017e-02,4.600181400000000198e-02,1.656707699999999950e-02,-1.519102949999999929e-03,1.221252524999999999e-02,1.944020999999999944e-02,2.351832749999999833e-02,-7.178393899999999800e-03,-5.069964750000000020e-02
-7.530878750000000177e-02,-6.622675750000001083e-02,-4.435659000000000129e-02,1.812371699999999752e-02,4.020445599999999953e-02,5.079227999999999521e-02,4.677614549999999788e-02,3.004226249999999987e-02,4.116129000000000315e-02,1.273220900000000128e-03,-2.787960049999999718e-02,-5.462352300000000022e-02
-1.039293149999999943e-01,-9.354429999999999690e-02,-4.672993649999999943e-02,6.975077500000000270e-03,5.714911949999999796e-02,7.015283299999999778e-02,6.633851799999999910e-02,6.621055000000000690e-02,5.100342650000000422e-02,4.005135950000000139e-02,-2.462817100000000078e-02,-9.326365000000000349e-02
-1.274419149999999994e-02,-3.050005349999999893e-02,-1.879422249999999905e-02,-1.740310450000000231e-02,3.790686649999999713e-03,1.500737049999999878e-02,2.660971250000000038e-02,2.770185399999999798e-02,1.112446749999999873e-02,6.610731550000000303e-03,-8.485597500000000709e-03,5.337200000000000277e-03
-2.842600449999999751e-02,-2.735400799999999910e-02,-1.616028499999999993e-02,3.233771400000000004e-03,3.166841150000000021e-02,1.785009549999999959e-02,-1.045986349999999954e-03,-1.364913049999999951e-03,1.185753900000000092e-04,1.088632550000000025e-02,3.598975600000000122e-03,-1.418983849999999949e-02
-3.973883350000000092e-02,-3.337518000000000429e-02,-1.519329749999999944e-02,3.088704549999999813e-03,1.584402850000000279e-02,2.110691900000000176e-02,1.404939449999999951e-02,2.464920250000000174e-02,2.721821700000000288e-02,1.647383050000000154e-02,-1.258428949999999998e-02,-3.749861999999999640e-02
-1.186383300000000002e-01,-1.087400275000000027e-01,-1.175516699999999970e-01,-1.041458919999999899e-01,4.205282300000000306e-02,1.691169049999999840e-01,2.438835750000000191e-01,2.133601749999999853e-01,1.124151025000000026e-01,-4.185726500000000461e-02,-1.160848000000000019e-01,-1.172903475000000029e-01
-1.023290725000000068e-01,-9.288952500000000057e-02,-6.499971499999999958e-02,-2.822355949999999850e-02,2.036610299999999998e-02,8.435739999999999905e-02,8.501555499999999266e-02,8.002164000000000499e-02,7.317018000000000133e-02,1.647103400000000245e-02,-2.623057100000000114e-02,-6.626086250000000344e-02
-9.058965100000000237e-04,7.600191049999999865e-03,1.169932800000000016e-02,1.180218499999999976e-02,4.075070200000000149e-03,-3.666605800000000137e-03,-1.999418050000000002e-02,-1.599887700000000162e-02,-1.106290099999999998e-02,-2.113394899999999910e-02,-1.122997799999999984e-02,2.329299200000000021e-03
-1.089774444999999925e-01,-7.464872699999999806e-02,-4.655715200000000442e-02,-1.364770449999999982e-02,3.625106200000000056e-02,8.970176400000000327e-02,1.171945050000000044e-01,1.202214420000000117e-01,6.915870500000000087e-02,-2.532146849999999949e-02,-7.772922699999999796e-02,-1.107619330000000069e-01
2.916698150000000128e-02,3.950610000000000233e-02,3.910544850000000072e-02,2.302312000000000108e-02,1.600958649999999900e-02,4.123038750000000349e-03,-1.133630350000000044e-02,-1.054687649999999990e-02,-2.342684300000000275e-02,-1.166918449999999885e-02,-8.767378499999999020e-03,-6.099821249999999931e-03
-9.787279249999999986e-02,-7.771306750000001040e-02,-6.372820800000000840e-02,8.989080749999999592e-03,6.232452599999999815e-02,5.536784749999999755e-02,9.263359000000000176e-02,9.545270499999999880e-02,5.228528699999999974e-02,2.630494950000000082e-02,1.915288799999999986e-02,-8.451926749999999489e-02
-3.989821350000000155e-02,-4.092863700000000382e-02,-4.254894900000000257e-02,-2.201357500000000050e-02,5.866183000000000508e-03,3.106978999999999991e-02,3.833848349999999933e-02,3.207258150000000252e-02,1.907131449999999867e-02,8.817069999999999769e-03,-8.980144999999998406e-03,-3.378222499999999906e-02
-1.340564850000000030e-01,-1.080888399999999916e-01,-3.303885499999999892e-02,1.982844250000000141e-02,6.318628049999999718e-02,8.868023999999999352e-02,7.295722500000000055e-02,8.368510249999999706e-02,7.649282699999999935e-02,1.303999399999999920e-02,-6.624804749999999021e-02,-1.116385129999999948e-01
