1.036524811595456015e+02,1.090499202093529902e+02,1.139653176491179067e+02,1.142426964233988542e+02,1.095532936611960082e+02,1.028005599981165119e+02,9.827434604600806267e+01,9.818643456760985089e+01,1.016538074284056421e+02,1.048630305307527095e+02,1.041874927535210276e+02,9.935541973611331912e+01,9.311880918678150465e+01,8.931963325165085621e+01,9.003374198009863960e+01,9.428272000693966959e+01,9.875158373335196416e+01,9.983365550314078973e+01,9.691504097377929838e+01,9.264127030080649661e+01,9.068287463052580222e+01,9.316994027771272613e+01,9.941096733703989230e+01,1.057502463483314017e+02
1.056990626356821963e+02,1.024771063735795877e+02,1.035644843792375269e+02,1.079158460534387558e+02,1.120972079152983696e+02,1.123627500382111180e+02,1.075194347047498837e+02,1.005107717078933405e+02,9.535958641138549297e+01,9.455255322241734461e+01,9.729675962211882734e+01,1.000459334952621333e+02,9.980384266452301745e+01,9.522964179043390232e+01,8.944283509365317286e+01,8.582651635532999990e+01,8.650236652020730332e+01,9.079411967110569037e+01,9.558457686504114292e+01,9.745520116468463812e+01,9.547524026954877741e+01,9.184037513111439921e+01,9.034142123574552841e+01,9.307923476869443391e+01
1.028692030869659249e+02,1.035693342971490694e+02,1.005523986586144929e+02,9.596833380118764012e+01,9.288007880184370890e+01,9.326990911560179143e+01,9.687942347569799040e+01,1.011407385435468029e+02,1.031513834362833251e+02,1.015258710621763925e+02,9.806453484960425726e+01,9.611172345809634976e+01,9.751016005973893641e+01,1.022186860700642654e+02,1.074415502200419184e+02,1.099023994625735554e+02,1.081578350393008776e+02,1.042168287883732916e+02,1.015688082216101265e+02,1.024419876609998141e+02,1.063633187965670146e+02,1.106381814760677145e+02,1.117477463964567761e+02,1.085634395380670298e+02
9.424743093083422707e+01,9.546187130645766672e+01,9.199203828541935479e+01,8.681613946583217967e+01,8.408442746328401540e+01,8.600578168837431292e+01,9.208903077581294383e+01,9.857242674944151872e+01,1.016085187839633903e+02,9.960761603961275057e+01,9.531740198374319561e+01,9.321069701349519221e+01,9.530062439508235173e+01,1.016787751240499773e+02,1.081706040539174154e+02,1.104136494947407954e+02,1.069003287070299137e+02,1.006079726408294590e+02,9.620691267594285989e+01,9.648573315177772258e+01,1.006554826899489115e+02,1.051010633068527937e+02,1.053501446117403759e+02,1.001889458221115774e+02
8.502030864809009358e+01,9.119310701279721343e+01,9.839356655418117725e+01,1.012870420738689461e+02,9.777546136047185144e+01,9.150364460381237564e+01,8.787994865238641751e+01,9.002521279134727195e+01,9.796869866013395267e+01,1.070241694028386519e+02,1.109825418402401311e+02,1.075824992607587092e+02,1.008285389151949829e+02,9.640906420546366462e+01,9.792415829143160977e+01,1.052449916044026850e+02,1.133634232789934799e+02,1.157168811700051378e+02,1.100328588742353020e+02,1.008051199219525955e+02,9.422982459150850332e+01,9.397602891663416358e+01,9.927948792277639711e+01,1.052282710822669003e+02
9.955177899981322298e+01,1.067196165662105756e+02,1.093545386815488172e+02,1.061528214106867551e+02,1.003544477634165872e+02,9.688554387642064114e+01,9.846138661559081129e+01,1.044350406208628073e+02,1.106697135851752307e+02,1.121771740178274115e+02,1.074436715615639315e+02,1.002629447225728825e+02,9.529106955753663044e+01,9.562311084818061602e+01,1.001544900408417789e+02,1.050742541670943950e+02,1.056755717363388243e+02,1.006716397790858650e+02,9.352395940280591446e+01,8.899002610938151747e+01,8.946284346516223707e+01,9.444906417684742905e+01,1.000415804700258207e+02,1.017361197481327508e+02
9.981131458077989294e+01,1.085001856939623934e+02,1.127259085826041769e+02,1.103605082194605131e+02,1.047363700984407302e+02,1.011400964665996014e+02,1.029724299945836634e+02,1.096177440245590731e+02,1.166573277138286073e+02,1.185165359171045765e+02,1.130199548194099890e+02,1.043437210237668467e+02,9.810335266136287657e+01,9.748707157140894708e+01,1.013908339848119198e+02,1.058615437691501029e+02,1.057557129298116081e+02,9.980073464315081821e+01,9.164663368019407130e+01,8.624075799113614949e+01,8.612914186034161901e+01,9.066533449446056636e+01,9.620783299719259674e+01,9.818518529902544856e+01
9.985077021246337381e+01,9.146329022268538722e+01,8.701063843380734397e+01,8.922122922159437053e+01,9.706158515320447577e+01,1.053024257595251214e+02,1.078850959676234851e+02,1.033717208092196955e+02,9.620497817630909765e+01,9.263658379647536378e+01,9.601336514396676591e+01,1.050942237728053072e+02,1.144242763199507635e+02,1.171441100889716864e+02,1.117616440104698228e+02,1.032425604536270498e+02,9.843839967436096572e+01,1.006715930938035655e+02,1.086784877249638726e+02,1.164260243301455091e+02,1.172519176043569189e+02,1.098772141158405589e+02,9.981150343226101995e+01,9.370131534948755814e+01
1.059910813712424016e+02,1.031331010354833211e+02,1.040615775826784244e+02,1.078481828754587468e+02,1.113753736942849457e+02,1.115161924435410157e+02,1.073375990796979096e+02,1.011971607434592215e+02,9.658490717286396432e+01,9.580396664167759013e+01,9.815709825291811796e+01,1.004623729025889247e+02,1.002323984788080651e+02,9.626841673496215890e+01,9.118877396959327086e+01,8.794696471155992867e+01,8.854226902250368880e+01,9.239402703363728619e+01,9.660971543911317383e+01,9.829196802990844617e+01,9.666327201070193098e+01,9.353932480895750246e+01,9.220544424826739771e+01,9.463426143104996413e+01
1.108721059014837209e+02,1.111127348773096202e+02,1.061374321897748843e+02,9.892194580340361654e+01,9.380789054611486222e+01,9.315665239456149038e+01,9.625294763083579141e+01,9.959658704977560717e+01,9.956844453308767129e+01,9.538033789043331012e+01,8.953986592488345764e+01,8.606247064804931313e+01,8.676907595904403081e+01,9.115092397493738474e+01,9.625980281736360666e+01,9.839566418579633478e+01,9.645730478070323954e+01,9.275936163229117426e+01,9.094543628632189325e+01,9.336121625127250923e+01,9.958101644024328891e+01,1.064169923224248890e+02,1.097056382481045063e+02,1.077442536249616012e+02
