"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.018578, 1, 0.018578, cell_dimension='21', gaussian_noise_stdev='0.0006478773320093751', l2_regularization='0.00033528081672266126', max_epoch_size='8', max_num_epochs='25', minibatch_size='7', num_hidden_layers='2', random_normal_initializer_stdev='0.0006737358137965203'
30.113554, 0.103442, 30.364366, 1, 0.250812, cell_dimension='21', gaussian_noise_stdev='0.0006478773320093751', l2_regularization='0.00033528081672266126', max_epoch_size='8', max_num_epochs='25', minibatch_size='7', num_hidden_layers='2', random_normal_initializer_stdev='0.0006737358137965203'
32.812458, 0.085031, 33.565795, 2, 0.753337, cell_dimension='25', gaussian_noise_stdev='0.0003639238522388041', l2_regularization='0.0006348353425040842', max_epoch_size='3', max_num_epochs='2', minibatch_size='13', num_hidden_layers='1', random_normal_initializer_stdev='0.00024362771036103367'
178.547613, 0.085011, 189.595222, 3, 11.047610, cell_dimension='24', gaussian_noise_stdev='0.0003712899205109161', l2_regularization='0.00042379625389071677', max_epoch_size='3', max_num_epochs='2', minibatch_size='13', num_hidden_layers='1', random_normal_initializer_stdev='0.0004926484312597168'
188.031306, 0.081678, 202.824580, 4, 14.793274, cell_dimension='24', gaussian_noise_stdev='0.000357756114511276', l2_regularization='0.0006099257872231557', max_epoch_size='2', max_num_epochs='2', minibatch_size='13', num_hidden_layers='2', random_normal_initializer_stdev='0.0006701139060281735'
322.908426, 0.081676, 361.037500, 5, 38.129075, cell_dimension='25', gaussian_noise_stdev='0.00035044278231522764', l2_regularization='0.0006902198823296096', max_epoch_size='2', max_num_epochs='2', minibatch_size='15', num_hidden_layers='2', random_normal_initializer_stdev='0.0006701139060281735'
